HOUR,DATE_MILADI,DATE_SHAMSI,POWER,CODE,UNIT_NO,DAMA,ROTOOBAT,12209_G13,12210_G13,ebraz,importance_factor,year,month,dayofweek,DECLARED
21,2/1/2025 21:00,1403/11/13,128,SO,3,10.5,38.5,12.4,9.3,126.3,2.5,2025,2,6,131.5
22,2/1/2025 22:00,1403/11/13,128,SO,3,11,26.5,12.4,9.3,127.9,1.5,2025,2,6,133
11,2/2/2025 11:00,1403/11/14,127,SO,3,12,25.5,12.4,9.1,128.3,1.5,2025,2,6,132.5
12,2/2/2025 12:00,1403/11/14,128,LF1,3,10.5,28.5,12.4,9.1,130.5,1.5,2025,2,0,133.5
13,2/2/2025 13:00,1403/11/14,128,LF1,3,9.5,31.5,12.45,9.15,129.6,1.5,2025,2,0,127.0000001
14,2/2/2025 14:00,1403/11/14,128,LF1,3,9.5,33.5,12.45,9.15,128.8,1.5,2025,2,0,127.5
15,2/2/2025 15:00,1403/11/14,128,LF1,3,9.5,38.5,12.9,9.3,128.8,1.5,2025,2,0,127
4,2/3/2025 4:00,1403/11/15,128,SO,3,9,39.5,12.9,9.3,134,1,2025,2,0,127.5
17,2/2/2025 17:00,1403/11/14,131,LF1,3,7.5,47.5,12.9,9.3,128.3,1.5,2025,2,0,128
18,2/2/2025 18:00,1403/11/14,130,SO,3,6,54,12.9,9.3,129.1,2.5,2025,2,0,126.5
19,2/2/2025 19:00,1403/11/14,130.5,SO,3,5.5,54.5,12.55,9.25,129.9,2.5,2025,2,0,127
20,2/2/2025 20:00,1403/11/14,130.5,SO,3,7,53,12.55,9.25,129.9,2.5,2025,2,0,127
21,2/2/2025 21:00,1403/11/14,129.5,SO,3,8,42,12.55,9.25,130.7,2.5,2025,2,0,127.5
22,2/2/2025 22:00,1403/11/14,129.5,SO,3,8.5,29.5,12.55,9.25,131.6,1.5,2025,2,0,127.5
23,2/2/2025 23:00,1403/11/14,127.5,SO,3,9.5,28,12.65,9.2,131.6,1.5,2025,2,0,127.5
24,2/3/2025 0:00,1403/11/15,127.5,SO,3,9,28.5,12.65,9.2,132.4,1.5,2025,2,1,127.5
13,2/3/2025 13:00,1403/11/15,129.5,LF1,3,11,30,12.2,9.2,129.6,1.5,2025,2,1,126.5
14,2/3/2025 14:00,1403/11/15,125.5,LF1,3,9,33.5,12.2,9.2,128.8,1.5,2025,2,1,127.5
15,2/3/2025 15:00,1403/11/15,126,LF1,3,8.5,36,13.05,9.3,128.8,1.5,2025,2,1,127.5
16,2/3/2025 16:00,1403/11/15,126.5,LF1,3,9,38,13.05,9.3,129.6,1.5,2025,2,1,128
17,2/3/2025 17:00,1403/11/15,127,LF1,3,8,43.5,13.05,9.3,128.3,1.5,2025,2,1,128
18,2/3/2025 18:00,1403/11/15,132.5,SO,3,5.5,51,13.05,9.3,129.1,2.5,2025,2,1,134.9999999
19,2/3/2025 19:00,1403/11/15,131.5,SO,3,5.5,50.5,12.75,9.2,129.9,2.5,2025,2,1,135.5
20,2/3/2025 20:00,1403/11/15,130.5,SO,3,5.5,47.5,12.75,9.2,129.9,2.5,2025,2,1,136
9,2/4/2025 9:00,1403/11/16,129,SO,3,9,36,12.75,9.2,129.1,1,2025,2,1,134.5
10,2/4/2025 10:00,1403/11/16,129.5,SO,3,10,26,12.75,9.2,128.3,1.5,2025,2,1,131.5
23,2/3/2025 23:00,1403/11/15,128.5,SO,3,10.5,25,12.45,9.3,131.6,1.5,2025,2,1,133
12,2/4/2025 12:00,1403/11/16,129,SO,3,10.5,23,12.45,9.3,130.5,1.5,2025,2,2,129.5000001
13,2/4/2025 13:00,1403/11/16,129,SO,3,11,25,13.05,9.3,129.6,1.5,2025,2,2,129.5
2,2/5/2025 2:00,1403/11/17,129.5,SO,3,10,24.5,13.05,9.3,134,1,2025,2,2,129.5
15,2/4/2025 15:00,1403/11/16,129.5,SO,3,10,26.5,13.1,9.35,128.8,1.5,2025,2,2,130
16,2/4/2025 16:00,1403/11/16,130,SO,3,9,30,13.1,9.35,129.6,1.5,2025,2,2,130.5
5,2/5/2025 5:00,1403/11/17,131,SO,3,7,36.5,13.1,9.35,134.9,1,2025,2,2,131.5
18,2/4/2025 18:00,1403/11/16,131.5,SO,3,6.5,39.5,13.1,9.35,129.1,2.5,2025,2,2,133
19,2/4/2025 19:00,1403/11/16,131.5,SO,3,5,40,12.45,10.8,129.9,2.5,2025,2,2,132.5
20,2/4/2025 20:00,1403/11/16,129.5,SO,3,7.5,37.5,12.45,10.8,129.9,2.5,2025,2,2,133
9,2/5/2025 9:00,1403/11/17,129,SO,3,8,30,12.45,10.8,129.1,1,2025,2,2,128.0000001
22,2/4/2025 22:00,1403/11/16,128.5,SO,3,9.5,21.5,12.45,10.8,131.6,1.5,2025,2,2,128
11,2/5/2025 11:00,1403/11/17,127,SO,3,10,20,12.6,9.05,128.3,1.5,2025,2,2,127
12,2/5/2025 12:00,1403/11/17,125,LF1,3,15,11,12.6,9.05,130.5,1.5,2025,2,3,128
13,2/5/2025 13:00,1403/11/17,123.5,LF1,3,15.5,10.5,12.35,8.95,129.6,1.5,2025,2,3,128
14,2/5/2025 14:00,1403/11/17,124,LF1,3,16,11.5,12.35,8.95,128.8,1.5,2025,2,3,128
3,2/6/2025 3:00,1403/11/18,124,LF1,3,14.5,14,12.25,8.9,130.7,1,2025,2,3,128
16,2/5/2025 16:00,1403/11/17,122.5,LF1,3,16,12,12.25,8.9,129.6,1.5,2025,2,3,128
17,2/5/2025 17:00,1403/11/17,122,LF1,3,15.5,11.5,12.25,8.9,128.3,1.5,2025,2,3,131
18,2/5/2025 18:00,1403/11/17,124.5,LF1,3,13.5,13.5,12.25,8.9,129.1,2.5,2025,2,3,130
19,2/5/2025 19:00,1403/11/17,124.5,LF1,3,13.5,14.5,12.65,9.1,129.9,2.5,2025,2,3,130.5
20,2/5/2025 20:00,1403/11/17,124.5,LF1,3,11.5,18,12.75,9.1,129.9,2.5,2025,2,3,130.5
21,2/5/2025 21:00,1403/11/17,126,LF1,3,13.5,16.5,12.75,9.1,130.7,2.5,2025,2,3,129.5
22,2/5/2025 22:00,1403/11/17,127,LF1,3,13.5,19,12.75,9.1,131.6,1.5,2025,2,3,129.5
23,2/5/2025 23:00,1403/11/17,127.5,LF1,3,13.5,18,12.5,9.1,131.6,1.5,2025,2,3,127.5
24,2/6/2025 0:00,1403/11/18,125.5,LF1,3,15.5,27,12.5,9.1,129.9,1.5,2025,2,4,127.5
13,2/6/2025 13:00,1403/11/18,126,SO,3,16.5,28.5,12.85,9.2,129.6,1.5,2025,2,4,129.5
14,2/6/2025 14:00,1403/11/18,126.5,SO,3,16,31,12.85,9.2,129.6,1.5,2025,2,4,125.5000001
15,2/6/2025 15:00,1403/11/18,127.5,SO,3,13.5,36.5,12.85,9.25,129.6,1.5,2025,2,4,126
16,2/6/2025 16:00,1403/11/18,127.5,SO,3,13,38,12.85,9.25,129.6,1.5,2025,2,4,126.5
17,2/6/2025 17:00,1403/11/18,127,SO,3,13.5,38.5,12.85,9.25,128.3,1.5,2025,2,4,127
18,2/6/2025 18:00,1403/11/18,126,LF1,3,13,37.5,12.85,9.25,128.3,2.5,2025,2,4,132.4999999
19,2/6/2025 19:00,1403/11/18,126.5,LF1,3,13,40,13.2,9.25,128.3,2.5,2025,2,4,131.5
8,2/7/2025 8:00,1403/11/19,126,LF1,3,14,39.79999924,13.2,9.25,129.9,1,2025,2,4,130.5
21,2/6/2025 21:00,1403/11/18,126.5,LF1,3,15,36,13.2,9.25,128.3,2.5,2025,2,4,129
22,2/6/2025 22:00,1403/11/18,126.5,LF1,3,16.5,28.5,13.2,9.25,129.1,1.5,2025,2,4,129.5
23,2/6/2025 23:00,1403/11/18,126.5,LF1,3,17,27.5,13.05,9.2,129.1,1.5,2025,2,4,128.5
12,2/7/2025 12:00,1403/11/19,128.5,LF1,3,15.5,49,13.05,9.2,130.5,1.5,2025,2,5,129
13,2/7/2025 13:00,1403/11/19,129,LF1,3,15.5,47.5,12.95,9.15,129.6,1.5,2025,2,5,129
14,2/7/2025 14:00,1403/11/19,129,LF1,3,15.5,58,12.95,9.15,129.6,1.5,2025,2,5,129.5
15,2/7/2025 15:00,1403/11/19,128.5,LF1,3,15,58.5,12.85,9.15,129.6,1.5,2025,2,5,129.5
16,2/7/2025 16:00,1403/11/19,129.5,LF1,3,15,54.5,12.85,9.15,129.6,1.5,2025,2,5,130
5,2/8/2025 5:00,1403/11/20,124.5,SO,3,14,62,12.85,9.15,131.6,1,2025,2,5,131
6,2/8/2025 6:00,1403/11/20,126,SO,3,13.5,66.5,12.85,9.15,131.6,1,2025,2,5,131.5
7,2/8/2025 7:00,1403/11/20,126,SO,3,12,69,12.8,9.2,130.7,1,2025,2,5,131.5
8,2/8/2025 8:00,1403/11/20,126.5,SO,3,12,68,12.8,9.2,129.9,1,2025,2,5,129.5
21,2/7/2025 21:00,1403/11/19,126,SO,3,13,62,12.8,9.2,128.3,2.5,2025,2,5,129
22,2/7/2025 22:00,1403/11/19,125.5,SO,3,13.5,54.5,12.8,9.2,129.1,1.5,2025,2,5,128.5
23,2/7/2025 23:00,1403/11/19,125,SO,3,14.5,55,12.9,9.1,129.1,1.5,2025,2,5,127
12,2/8/2025 12:00,1403/11/20,128.5,SO,3,13,22.5,12.9,9.1,130.5,1.5,2025,2,6,125
1,2/9/2025 1:00,1403/11/21,127,SO,3,12,51,12.8,9.2,133.2,1,2025,2,6,123.5
14,2/8/2025 14:00,1403/11/20,126.5,SO,3,12,53.5,12.8,9.2,129.6,1.5,2025,2,6,124
15,2/8/2025 15:00,1403/11/20,127.5,SO,3,13,47,13.15,9.35,129.6,1.5,2025,2,6,124
16,2/8/2025 16:00,1403/11/20,127.5,SO,3,12,51.5,13.15,9.35,129.6,1.5,2025,2,6,122.5
5,2/9/2025 5:00,1403/11/21,128.5,SO,3,10,55,13.15,9.35,134,1,2025,2,6,122
18,2/8/2025 18:00,1403/11/20,129.5,SO,3,8.5,59,13.15,9.35,129.1,2.5,2025,2,6,124.5
19,2/8/2025 19:00,1403/11/20,133,SO,3,7,62.5,12.4,9.2,129.9,2.5,2025,2,6,124.5
20,2/8/2025 20:00,1403/11/20,133.5,SO,3,7.5,63,12.4,9.2,130.7,2.5,2025,2,6,124.5
9,2/9/2025 9:00,1403/11/21,131.5,SO,3,9,48,12.4,9.2,130.7,1,2025,2,6,126
22,2/8/2025 22:00,1403/11/20,130.5,SO,3,9.5,32,12.4,9.2,132.4,1.5,2025,2,6,127
11,2/9/2025 11:00,1403/11/21,131,SO,3,10,31.5,12.6,9.2,129.1,1.5,2025,2,6,127.5
12,2/9/2025 12:00,1403/11/21,129.5,LF1,3,9,39,12.6,9.2,129.1,1.5,2025,2,0,125.5
13,2/9/2025 13:00,1403/11/21,129.5,LF1,3,8,42.5,12.7,9.2,129.1,1.5,2025,2,0,126
14,2/9/2025 14:00,1403/11/21,125,LF1,3,8,39,12.7,9.2,129.1,1.5,2025,2,0,126.5
15,2/9/2025 15:00,1403/11/21,124.5,LF1,3,7,45,12.6,9.15,129.1,1.5,2025,2,0,127.5
4,2/10/2025 4:00,1403/11/22,125,LF1,3,7.5,47.5,12.6,9.15,134,1,2025,2,0,127.5
17,2/9/2025 17:00,1403/11/21,120.5,LF1,3,6,53,12.4,9,130.7,1.5,2025,2,0,127
18,2/9/2025 18:00,1403/11/21,121,LF1,3,4.5,57,12.4,9,131.6,2.5,2025,2,0,126
19,2/9/2025 19:00,1403/11/21,121,LF1,3,3.5,57.5,12.55,9.1,131.6,2.5,2025,2,0,126.5
8,2/10/2025 8:00,1403/11/22,124,LF1,3,3.5,58,12.55,9.1,131.6,1,2025,2,0,126
21,2/9/2025 21:00,1403/11/21,125,LF1,3,6,50.5,12.55,9.1,132.4,2.5,2025,2,0,126.5
10,2/10/2025 10:00,1403/11/22,125.5,LF1,3,8.5,33,12.55,9.1,129.9,1.5,2025,2,0,126.5
23,2/9/2025 23:00,1403/11/21,125.5,LF1,3,9.5,31.5,12.6,9.15,133.2,1.5,2025,2,0,126.5
12,2/10/2025 12:00,1403/11/22,124,LG3,3,11.5,26.5,12.6,9.15,129.1,1.5,2025,2,1,128.5
13,2/10/2025 13:00,1403/11/22,122,LG3,3,10.5,26,12.35,9.05,129.1,1.5,2025,2,1,129
14,2/10/2025 14:00,1403/11/22,121,LG3,3,11,23.5,12.35,9.05,129.1,1.5,2025,2,1,129
3,2/11/2025 3:00,1403/11/23,115,SO,3,11,25.5,10.95,8.9,131.6,1,2025,2,1,128.5
16,2/10/2025 16:00,1403/11/22,115.5,LG3,3,9.5,29.5,10.95,8.9,129.1,1.5,2025,2,1,129.5
17,2/10/2025 17:00,1403/11/22,117,LG3,3,9,35.5,10.95,8.9,130.7,1.5,2025,2,1,124.5000001
18,2/10/2025 18:00,1403/11/22,118,SO,3,8.5,37.5,10.95,8.9,131.6,2.5,2025,2,1,126
7,2/11/2025 7:00,1403/11/23,117,SO,3,8.5,38.5,11.95,8.85,130.7,1,2025,2,1,126
20,2/10/2025 20:00,1403/11/22,113.5,SO,3,8,39.5,11.95,8.85,132.4,2.5,2025,2,1,126.5
21,2/10/2025 21:00,1403/11/22,113.5,SO,3,8.5,42.79999924,11.95,8.85,132.4,2.5,2025,2,1,126
10,2/11/2025 10:00,1403/11/23,114,SO,3,9.5,36.5,11.95,8.85,128.3,1.5,2025,2,1,125.5
11,2/11/2025 11:00,1403/11/23,117,LG3,3,10,35.5,12.1,8.85,128.3,1.5,2025,2,1,125
12,2/11/2025 12:00,1403/11/23,114,LG3,3,13,54,12.1,8.85,130.5,1.5,2025,2,2,128.4999999
1,2/12/2025 1:00,1403/11/24,114,LG3,3,13,58.5,12.25,8.9,129.9,1,2025,2,2,127
14,2/11/2025 14:00,1403/11/23,114.5,LG3,3,12.5,63.5,12.25,8.9,130.5,1.5,2025,2,2,126.5
15,2/11/2025 15:00,1403/11/23,114,LG3,3,12,71.5,12.4,8.9,130.5,1.5,2025,2,2,127.5
16,2/11/2025 16:00,1403/11/23,114,LG3,3,11,78.5,12.4,8.9,130.5,1.5,2025,2,2,127.5
5,2/12/2025 5:00,1403/11/24,113.5,LG3,3,10,84.5,12.4,8.9,130.7,1,2025,2,2,128.5
18,2/11/2025 18:00,1403/11/23,123.5,LG3,3,8.5,83,12.4,8.9,128.3,2.5,2025,2,2,129.5
19,2/11/2025 19:00,1403/11/23,123.5,LG3,3,10,82,12.55,9.05,128.3,2.5,2025,2,2,132.9999999
20,2/11/2025 20:00,1403/11/23,123.5,LG3,3,10,82,12.55,9.05,129.1,2.5,2025,2,2,133.5
21,2/11/2025 21:00,1403/11/23,123.5,LG3,3,10.5,80.5,12.55,9.05,129.1,2.5,2025,2,2,131.5
22,2/11/2025 22:00,1403/11/23,124,LG3,3,10.5,78.5,12.55,9.05,129.1,1.5,2025,2,2,130.5
23,2/11/2025 23:00,1403/11/23,124,LG3,3,10.5,81,12.75,9.1,129.1,1.5,2025,2,2,131
12,2/12/2025 12:00,1403/11/24,115,LG3,3,10,93.5,12.75,9.1,129.6,1.5,2025,2,3,129.5
13,2/12/2025 13:00,1403/11/24,115,LG3,3,10.5,96,12.65,9,129.6,1.5,2025,2,3,129.5
14,2/12/2025 14:00,1403/11/24,105,LG3,3,10.5,98.5,12.65,9,129.6,1.5,2025,2,3,125.0000001
15,2/12/2025 15:00,1403/11/24,105,LG3,3,10.5,99.5,12.7,9.05,129.6,1.5,2025,2,3,124.5
16,2/12/2025 16:00,1403/11/24,119,LG3,3,10,99,12.7,9.05,130.5,1.5,2025,2,3,125
17,2/12/2025 17:00,1403/11/24,119.5,LF1,3,10,99,12.7,9.05,130.5,1.5,2025,2,3,120.5000001
6,2/13/2025 6:00,1403/11/25,118.5,LF1,3,10,97.5,12.7,9.05,130.7,1,2025,2,3,121
19,2/12/2025 19:00,1403/11/24,119,LF1,3,10.5,96.5,12.4,9.05,128.3,2.5,2025,2,3,121
20,2/12/2025 20:00,1403/11/24,118.5,LF1,3,10.5,95.5,12.4,9.05,129.1,2.5,2025,2,3,124
21,2/12/2025 21:00,1403/11/24,126,LF1,3,10.5,94,12.4,9.05,129.1,2.5,2025,2,3,125
22,2/12/2025 22:00,1403/11/24,126,LF1,3,10.5,94.5,12.4,9.05,129.1,1.5,2025,2,3,125.5
11,2/13/2025 11:00,1403/11/25,110,LF1,3,11,95.5,12.45,9,129.6,1.5,2025,2,3,125.5
12,2/13/2025 12:00,1403/11/25,124.5,LG3,3,11.5,96,12.45,9,129.6,1.5,2025,2,4,124
1,2/14/2025 1:00,1403/11/26,124.5,LQ,3,12,94.5,12.55,9.05,129.9,1,2025,2,4,122
2,2/14/2025 2:00,1403/11/26,123.5,LQ,3,11.5,99,12.55,9.05,129.9,1,2025,2,4,121
3,2/14/2025 3:00,1403/11/26,115.5,LQ,3,11.5,99,12.5,9,129.9,1,2025,2,4,115.0000001
16,2/13/2025 16:00,1403/11/25,115.5,LG3,3,12,99.5,12.5,9,130.5,1.5,2025,2,4,115.5
5,2/14/2025 5:00,1403/11/26,117.5,LQ,3,11.5,95,12.5,9,130.7,1,2025,2,4,117
6,2/14/2025 6:00,1403/11/26,126,LQ,3,11.5,98,12.5,9,130.7,1,2025,2,4,118
7,2/14/2025 7:00,1403/11/26,125.5,LQ,3,11.5,99,12.8,9.05,130.7,1,2025,2,4,117
8,2/14/2025 8:00,1403/11/26,125.5,LQ,3,11.5,99.5,12.8,9.05,129.1,1,2025,2,4,113.5000001
21,2/13/2025 21:00,1403/11/25,126,LQ,3,12,89.5,12.8,9.05,129.1,2.5,2025,2,4,113.5
22,2/13/2025 22:00,1403/11/25,125.5,LQ,3,13,79.5,12.8,9.05,129.1,1.5,2025,2,4,114
23,2/13/2025 23:00,1403/11/25,113,LQ,3,13,77.5,12.7,9.2,129.1,1.5,2025,2,4,117
12,2/14/2025 12:00,1403/11/26,123.5,LQ,3,13.5,72.5,12.7,9.2,129.6,1.5,2025,2,5,114
1,2/15/2025 1:00,1403/11/27,118,SO,3,13.5,72,12.75,9.35,129.9,1,2025,2,5,114
14,2/14/2025 14:00,1403/11/26,118,LQ,3,14,72.5,12.75,9.35,129.6,1.5,2025,2,5,114.5
15,2/14/2025 15:00,1403/11/26,105,LQ,3,14,67.5,10.65,8.05,129.6,1.5,2025,2,5,114
16,2/14/2025 16:00,1403/11/26,106.5,LQ,3,13.5,71,10.65,8.05,130.5,1.5,2025,2,5,114
17,2/14/2025 17:00,1403/11/26,106.5,LQ,3,12.5,80,10.65,8.05,130.5,1.5,2025,2,5,113.5
18,2/14/2025 18:00,1403/11/26,107,LQ,3,12.5,84,10.65,8.05,130.5,2.5,2025,2,5,123.4999999
19,2/14/2025 19:00,1403/11/26,130,SO,3,11,85,12.25,9.2,128.3,2.5,2025,2,5,123.5
20,2/14/2025 20:00,1403/11/26,121,SO,3,11.5,89.5,12.25,9.2,129.1,2.5,2025,2,5,123.5
21,2/14/2025 21:00,1403/11/26,120,SO,3,11.5,85.5,12.25,9.2,129.1,2.5,2025,2,5,123.5
10,2/15/2025 10:00,1403/11/27,119.5,SO,3,12.5,69.5,12.25,9.2,129.6,1.5,2025,2,5,124
23,2/14/2025 23:00,1403/11/26,120,SO,3,12.5,80.5,12.35,9.15,129.1,1.5,2025,2,5,124
24,2/15/2025 0:00,1403/11/27,110,LQ,3,12.5,77.5,12.35,9.15,129.1,1.5,2025,2,6,115.0000001
1,2/16/2025 1:00,1403/11/28,100,LQ,3,12,79.5,11.5,8.6,129.9,1,2025,2,6,115
14,2/15/2025 14:00,1403/11/27,100,LQ,3,12.5,77.5,11.5,8.6,129.6,1.5,2025,2,6,105.0000001
15,2/15/2025 15:00,1403/11/27,97.5,LQ,3,12.5,72.5,11,7.95,129.6,1.5,2025,2,6,105
16,2/15/2025 16:00,1403/11/27,97.5,LQ,3,12.5,72,11,7.95,130.5,1.5,2025,2,6,118.9999998
17,2/15/2025 17:00,1403/11/27,97.5,LQ,3,11.5,77.5,11,7.95,130.5,1.5,2025,2,6,119.5
18,2/15/2025 18:00,1403/11/27,97.5,LQ,3,11,86,11,7.95,130.5,2.5,2025,2,6,118.5
19,2/15/2025 19:00,1403/11/27,111,LQ,3,11,87,11.95,8.95,128.3,2.5,2025,2,6,119
20,2/15/2025 20:00,1403/11/27,106.5,LQ,3,10.5,90,11.95,8.95,129.1,2.5,2025,2,6,118.5
9,2/16/2025 9:00,1403/11/28,106.5,LQ,3,10.5,79,11.95,8.95,128.8,1,2025,2,6,125.9999999
22,2/15/2025 22:00,1403/11/27,107,LQ,3,12,74,11.95,8.95,129.1,1.5,2025,2,6,126
11,2/16/2025 11:00,1403/11/28,100,SO,3,12.5,69.5,10.6,8.15,127.2,1.5,2025,2,6,110.0000002
12,2/16/2025 12:00,1403/11/28,109.5,SO,3,15,64.5,10.6,8.15,127.2,1.5,2025,2,0,124.4999998
13,2/16/2025 13:00,1403/11/28,95,SO,3,14.5,66,11.2,8.55,127.2,1.5,2025,2,0,124.5
14,2/16/2025 14:00,1403/11/28,90,SO,3,14.5,67.5,11.2,8.55,128,1.5,2025,2,0,123.5
15,2/16/2025 15:00,1403/11/28,90,SO,3,14,70.5,9.85,7.75,128,1.5,2025,2,0,115.5000001
16,2/16/2025 16:00,1403/11/28,90,SO,3,14,75.5,9.85,7.75,128.8,1.5,2025,2,0,115.5
5,2/17/2025 5:00,1403/11/29,90,SO,3,14,79.5,9.85,7.75,130.7,1,2025,2,0,117.5
18,2/16/2025 18:00,1403/11/28,111,SO,3,13,87.5,9.85,7.75,129.6,2.5,2025,2,0,125.9999999
7,2/17/2025 7:00,1403/11/29,126,SO,3,13.5,91,12.15,9.2,129.9,1,2025,2,0,125.5
8,2/17/2025 8:00,1403/11/29,126.5,SO,3,12.5,90,12.15,9.2,130.5,1,2025,2,0,125.5
9,2/17/2025 9:00,1403/11/29,124.5,SO,3,13.5,89,12.15,9.2,128.8,1,2025,2,0,126
22,2/16/2025 22:00,1403/11/28,124.5,SO,3,14,88,12.15,9.2,130.5,1.5,2025,2,0,125.5
11,2/17/2025 11:00,1403/11/29,125,SO,3,14.5,74.5,11.9,8.9,127.2,1.5,2025,2,0,113.0000002
12,2/17/2025 12:00,1403/11/29,120,SO,3,12.5,56.5,11.9,8.9,127.2,1.5,2025,2,1,123.4999998
13,2/17/2025 13:00,1403/11/29,112.5,SO,3,12.5,57,11.05,8.5,127.2,1.5,2025,2,1,118.0000001
14,2/17/2025 14:00,1403/11/29,112.5,SO,3,12,60,11.05,8.5,128,1.5,2025,2,1,118
15,2/17/2025 15:00,1403/11/29,112.5,SO,3,12,62,10.95,8.5,128,1.5,2025,2,1,105.0000002
16,2/17/2025 16:00,1403/11/29,112.5,SO,3,12,62.5,10.95,8.5,128.8,1.5,2025,2,1,106.5
17,2/17/2025 17:00,1403/11/29,120,SO,3,11.5,68,10.95,8.5,128.8,1.5,2025,2,1,106.5
18,2/17/2025 18:00,1403/11/29,133,SO,3,9.5,73,10.95,8.5,129.6,2.5,2025,2,1,107
7,2/18/2025 7:00,1403/11/30,133.5,SO,3,8,76,11.4,8.9,129.9,1,2025,2,1,129.9999997
8,2/18/2025 8:00,1403/11/30,134,SO,3,9,67.5,12.3,9.4,130.5,1,2025,2,1,121.0000001
9,2/18/2025 9:00,1403/11/30,133.5,SO,3,10,58.5,12.3,9.4,128.8,1,2025,2,1,120
10,2/18/2025 10:00,1403/11/30,130.5,SO,3,11,53,12.3,9.4,128,1.5,2025,2,1,119.5
11,2/18/2025 11:00,1403/11/30,132,SO,3,12.5,49,11.4,8.8,127.2,1.5,2025,2,1,120
12,2/18/2025 12:00,1403/11/30,123,SO,3,11.5,49.5,11.4,8.8,127.2,1.5,2025,2,2,110.0000001
13,2/18/2025 13:00,1403/11/30,114,SO,3,12,54,11.45,8.8,127.2,1.5,2025,2,2,100.0000001
14,2/18/2025 14:00,1403/11/30,105,SO,3,12.5,52,11.45,8.8,128,1.5,2025,2,2,100
15,2/18/2025 15:00,1403/11/30,105,SO,3,11.5,53.5,11.15,8.6,128,1.5,2025,2,2,97.50000004
16,2/18/2025 16:00,1403/11/30,111.5,SO,3,10.5,61.5,11.15,8.6,128.8,1.5,2025,2,2,97.5
17,2/18/2025 17:00,1403/11/30,113.5,SO,3,9.5,66.5,11.15,8.6,128.8,1.5,2025,2,2,97.5
18,2/18/2025 18:00,1403/11/30,120,LF1,3,7.5,73.5,11.15,8.6,129.6,2.5,2025,2,2,97.5
19,2/18/2025 19:00,1403/11/30,125,LF1,3,6.5,72.5,11.3,8.7,129.6,2.5,2025,2,2,110.9999998
8,2/19/2025 8:00,1403/12/01,114.5,LF1,3,7.5,71.5,11.3,8.7,123.9,1,2025,2,2,106.5000001
21,2/18/2025 21:00,1403/11/30,116,LF1,3,10,53,11.3,8.7,130.5,2.5,2025,2,2,106.5
22,2/18/2025 22:00,1403/11/30,116.5,LF1,3,10.5,46.5,11.3,8.7,130.5,1.5,2025,2,2,107
23,2/18/2025 23:00,1403/11/30,116.5,LF1,3,11.5,49,11.15,8.6,128.3,1.5,2025,2,2,100.0000001
24,2/19/2025 0:00,1403/12/01,115.5,SO,3,12.5,33,11.15,8.6,123.9,1.5,2025,2,3,109.4999999
1,2/20/2025 1:00,1403/12/02,115.5,SO,3,13,33,11.85,9.05,123.1,1,2025,2,3,95.00000022
14,2/19/2025 14:00,1403/12/01,115.5,LG3,3,11.5,34.5,11.85,9.05,121.2,1.5,2025,2,3,90.00000007
15,2/19/2025 15:00,1403/12/01,115.5,LG3,3,11,38,11.85,9.05,121.2,1.5,2025,2,3,90
16,2/19/2025 16:00,1403/12/01,115,LG3,3,14,34,11.85,9.05,122,1.5,2025,2,3,90
17,2/19/2025 17:00,1403/12/01,116,LG3,3,13,40,11.85,9.05,122.8,1.5,2025,2,3,90
6,2/20/2025 6:00,1403/12/02,131.5,SO,3,11.5,43.5,11.85,9.05,123.9,1,2025,2,3,110.9999997
19,2/19/2025 19:00,1403/12/01,131,SO,3,11,41.5,11.95,9.05,123.6,2.5,2025,2,3,125.9999998
8,2/20/2025 8:00,1403/12/02,129.5,SO,3,10.5,50,11.95,9.05,123.1,1,2025,2,3,126.5
9,2/20/2025 9:00,1403/12/02,130,SO,3,9.5,49.5,11.95,9.05,123.1,1,2025,2,3,124.5
22,2/19/2025 22:00,1403/12/01,129,SO,3,10.5,45,11.95,9.05,123.1,1.5,2025,2,3,124.5
23,2/19/2025 23:00,1403/12/01,131.5,SO,3,10,50.5,12.35,9.25,123.9,1.5,2025,2,3,125
12,2/20/2025 12:00,1403/12/02,127,SO,3,12.5,67,12.35,9.25,124.5,1.5,2025,2,4,120.0000001
1,2/21/2025 1:00,1403/12/03,126.5,SO,3,12,74,12.45,9.2,123.1,1,2025,2,4,112.5000001
2,2/21/2025 2:00,1403/12/03,127,SO,3,11.5,72.5,12.45,9.2,123.1,1,2025,2,4,112.5
15,2/20/2025 15:00,1403/12/02,127,SO,3,12,78.5,12.45,9.2,122.3,1.5,2025,2,4,112.5
4,2/21/2025 4:00,1403/12/03,127,SO,3,11,86.5,12.45,9.2,123.1,1,2025,2,4,112.5
17,2/20/2025 17:00,1403/12/02,126,SO,3,11,89.5,12.45,9.2,122.3,1.5,2025,2,4,119.9999999
18,2/20/2025 18:00,1403/12/02,122,SO,3,10.5,91,12.45,9.2,122.3,2.5,2025,2,4,132.9999998
7,2/21/2025 7:00,1403/12/03,122,SO,3,10,89,11.95,9,123.9,1,2025,2,4,133.5
20,2/20/2025 20:00,1403/12/02,122.5,SO,3,10.5,89.5,11.95,9,123.1,2.5,2025,2,4,134
21,2/20/2025 21:00,1403/12/02,124,SO,3,11.5,84,11.95,9,123.1,2.5,2025,2,4,133.5
